Date,nvda,msft,googl,amzn,aapl,meta
2023-01-03,100.0,100.0,100.0,100.0,100.0,100.0
2023-01-04,103.03178220993145,95.62566960705121,98.83302785690422,99.207643547432,101.03143137801098,102.1083895719263
2023-01-05,99.65072186592468,92.79155299927851,96.72352014819764,96.85388375921303,99.96002409662049,101.76366382424726
2023-01-06,103.80021410746285,93.88513397589664,98.00267617307938,100.30296217333377,103.63796765419944,104.23280546831957
2023-01-09,109.17219648706941,94.79922766824606,98.76570204470221,101.79445458052155,104.06173197730395,103.79188490346046
2023-01-10,111.13516827091688,95.52132166364365,99.2145321909765,104.71918325117645,104.52547220378801,106.61374702225605
2023-01-11,111.77784403812862,98.40971710466273,102.6929894793849,110.80167405736483,106.73224327515578,106.53357852954295
2023-01-12,115.34054101339399,99.5533736779183,102.25537600094137,111.01141573275038,106.66828676656898,109.59595841660405
2023-01-13,118.0510086760462,99.8539050954579,103.36624760140505,114.33232707468726,107.74763615781583,109.81239982779076
2023-01-17,123.66048818528456,100.32139841163061,102.43492010188588,111.92030225275164,108.69113659305827,108.51371449029222
2023-01-18,121.39015697746831,98.42640032157355,102.24416793484974,111.23281219287841,108.10746865643569,106.63779879908262
2023-01-19,117.11492860817614,96.80690233721361,104.40978478792758,109.15870500850818,108.15544220890132,109.14701239938536
2023-01-20,124.6175442770126,100.26712606486048,109.98653311721176,113.31857416199121,110.23427557899339,111.72838133016771
2023-01-23,134.07614416675847,101.25218180736711,111.97262307282337,113.63318223007151,112.82483507008618,114.85490338547501
2023-01-24,134.57910201281817,101.02678973068863,109.6274535170619,112.23491032083194,113.96018034698689,114.75067082580921
2023-01-25,134.9842739828762,100.42991067278963,106.84469628807432,113.23700844878547,113.42448596282995,113.43594687371761
2023-01-26,138.33043651732396,103.51448310146452,109.42548468219499,115.61407780648952,115.10353561502478,118.08560883994359
2023-01-27,142.26334097786943,103.58126786091775,111.50135098914839,119.13306714907341,116.67865285525329,121.64501371762428
2023-01-30,133.8595830558533,101.30644766766098,108.77467709931466,117.1638352473939,114.33597111762579,117.8931946253312
2023-01-31,136.47921240031056,103.43517295637565,110.90664394890017,120.17012074125853,115.36739632461124,119.42438456886175
2023-02-01,146.30109888761731,105.49712645858959,112.69074786616657,122.52388941947348,116.27886913735604,122.75130942076267
2023-02-02,151.65210524336587,110.44325919226117,120.89316846437279,131.56607325054435,120.58847886812532,151.33078100187387
2023-02-03,147.39783956288792,107.83452817469066,117.5718047377691,120.47308291459228,123.53083618259868,149.53503380337742
2023-02-06,147.3209897056129,107.17503516156613,115.4622884273234,119.06315622061024,121.31605512009371,149.1582308265122
2023-02-07,154.89345433374254,111.67876426919369,120.78095877736945,118.9815905074045,123.65076389273722,153.61551544850417
2023-02-08,155.11700300758577,111.3323345457206,111.50135098914839,116.58122047021145,121.46798576862776,147.04985968977508
2023-02-09,156.03912128462346,110.03422200003878,106.60906884797596,114.47214893161362,120.6284547715048,142.63267774932885
2023-02-10,148.55046740661933,109.81717153181575,106.11533762342205,113.73805751276225,120.92473804922281,139.61036367343513
2023-02-13,152.20396269494833,113.24818017043994,106.16023009996253,115.98695090828643,123.19893374552493,143.84319372200693
2023-02-14,160.46803603342187,113.60297744827344,106.23877257999533,116.17338301418691,122.67843242622138,143.88327182330042
2023-02-15,159.0219838864665,112.69496158416874,108.77467709931466,117.87462598675621,124.38406685639691,142.02340703681003
2023-02-16,153.69891444742646,109.69470686024647,107.17010007951448,114.36728253891886,123.08683089575767,138.23953529558307
2023-02-17,149.40969761721436,107.98328253449458,105.8684849137538,113.26030912827456,122.15791876486676,138.59227420549558
2023-02-21,144.28920082815958,105.72786987817295,102.99595993516353,110.20741338543583,118.89877802586672,137.9509385539167
2023-02-22,144.9807962034597,105.24249334698348,102.83886637335884,111.61734007941789,119.24313359245882,137.1813431460978
2023-02-23,165.30909698017265,106.60660578849249,101.98608135387246,111.65229554364949,119.63548739561864,137.91886132473056
2023-02-24,162.66851828194498,104.28423972433514,100.01121666783077,108.94896333312265,117.48142922432308,136.5961242104055
2023-02-27,164.17043092727363,104.67758613051271,100.84155974991648,109.25192550645639,118.45034194269562,135.91471045753315
2023-02-28,162.1795222267176,104.36794770032039,101.0547538543533,109.79958481940729,118.04195581521037,140.2437230331589
2023-03-01,158.56093808299144,103.04983734836483,101.39138291536337,107.39920589221823,116.36032667434424,139.02518160812122
2023-03-02,162.86411670403592,105.07510982739421,103.23158737526188,107.35259564324411,116.84080272206405,139.91501131982068
2023-03-03,166.88785948277632,106.82418814776791,105.08302570646944,110.58028648723277,120.9407456894461,148.50888201269987
2023-03-06,164.5406917527288,107.48532872585952,106.74371187064085,109.24027072171387,123.18292610530163,148.22831072339312
2023-03-07,162.71013695356658,106.34717268446256,105.31867895178519,109.00722836683929,121.39721644785651,147.91566220490026
2023-03-08,168.949417245252,106.15887676544857,105.75627522675045,109.43835761235687,122.41417677100101,148.2844274392797
2023-03-09,163.74421625813872,105.58141821743719,103.59065837367262,107.49242639016646,120.58841715787001,145.65495495484424
2023-03-10,160.45336748526944,104.02062932960128,101.69432756592458,105.72128137912998,118.91479800814106,143.907323600127
2023-03-13,160.46035504820753,106.25092634988921,102.23294266527985,107.702168065552,120.49233429037712,145.02164475562498
2023-03-14,168.1249381587345,109.12563532602424,105.44209670488019,110.5569769177477,122.18997107146652,155.53952240324077
2023-03-15,169.27779269821008,111.07139657920106,107.84334959979549,112.0950795739096,122.51028432259604,158.52972237956996
2023-03-16,178.45154271787928,115.57381541862648,112.56732151133244,116.56956568546892,124.80048765912144,164.2856923390605
2023-03-17,179.7371342830907,116.92538950154739,114.02602163715869,115.2994608484132,124.1198235432276,156.81416825403886
2023-03-20,180.9598244468157,113.91262885141825,113.57720009262353,113.85457869019955,126.04165368180045,158.5778382233492
2023-03-21,183.04890573964286,114.56118566558804,117.7288982995738,117.23374617585709,127.54714941200618,162.0650877705502
2023-03-22,184.92836014432785,113.93773151449945,115.98967825710874,115.00815345982198,126.3860215904436,160.18117120723326
2023-03-23,189.97987475193486,116.1847636435082,118.49191556945749,115.0198082445645,127.2668614324604,163.7646278617405
2023-03-24,187.10126552232433,117.4024309107577,118.31238867199126,114.34397296943379,128.32388405334186,165.15149485418564
2023-03-27,185.36853660429512,115.64914935377509,114.9685830079869,114.23910657673902,126.7463477711058,162.61024089507515
2023-03-28,184.52310816400717,115.16794362681331,113.36399738644758,113.30691937724866,126.24187877612766,160.8786235746987
2023-03-29,188.5335959092353,117.37730230177151,113.76794365792054,116.81426282508605,128.74029251401532,164.62241721463218
2023-03-30,191.3213401505633,118.85861888261235,113.2069038246429,118.8534145452247,130.01351084329409,166.61856720972227
2023-03-31,194.07415991224474,120.63699012972369,116.39362452858168,120.356561737155,132.0474685157363,169.90540167020356
2023-04-03,195.3877017292085,120.18926759315602,117.10053265409412,119.33116292971239,133.064465865034,170.81129457674834
2023-04-04,191.81040288100954,120.16832924782628,117.50447892556708,121.12560862023795,132.63203742208617,172.13404398119957
2023-04-05,187.81394360183265,118.97994193436192,117.2239676106674,117.80470616829706,131.1345887091708,169.53662414569797
2023-04-06,188.90387006973427,122.01784416642975,121.65619433599564,118.92332547368787,131.8553027807505,173.24032739421182
2023-04-10,192.6907824710316,121.09309319360426,119.43446833854657,119.0515014358677,129.7492675301248,172.15808346789998
2023-04-11,189.826161702341,118.34809428300794,118.21138705107954,116.42973493854656,128.76432248742685,171.436579323608
2023-04-12,185.11701100861205,118.62427546871115,117.4147111759644,113.99440943712192,128.2037835544885,171.55682591761462
2023-04-13,184.89343566468125,121.281382626142,120.5453313372711,119.31950814496987,132.57600451027912,176.64742073882584
2023-04-14,186.95454003566857,119.73316452927546,122.1611164231629,119.4476841071497,132.2957165307334,177.56131451747797
2023-04-17,188.6593720421206,120.8462179075912,118.90708711050036,119.71568192625588,132.31172417095667,175.45293109061473
2023-04-18,193.30562133436317,120.66625711055634,117.25762621589884,119.20298696753258,133.3046792047918,174.6753225205623
2023-04-19,195.15015125940153,120.69977921980792,116.89855521748808,121.53344607626249,134.23360367773373,172.91965342335934
2023-04-20,189.3720101164976,119.72058076535362,118.14406984061665,120.96247719382653,133.4488343611588,170.81129457674834
2023-04-21,189.47679689048115,119.57414207757033,118.27872146502068,124.63295206807533,132.1435760673313,170.6669716256629
2023-04-24,188.93882121946842,117.90456201009671,118.90708711050036,123.7590299023016,132.39181174027735,170.5868031329498
2023-04-25,183.3423433779106,115.24744187971336,116.52826755124659,119.51759503561289,131.14261104235902,166.3860871839425
2023-04-26,188.33795748201302,123.59536816298646,116.37118259118103,122.32580252883048,131.1345887091708,167.86916128369384
2023-04-27,190.22441278467986,127.55383110422333,120.72486683647648,127.96550930475877,134.85819785566738,191.24578003156842
2023-04-28,193.87854815511002,128.57066409387073,120.44432971635936,122.87345295178538,135.875182862914,192.65673567121848
2023-05-01,201.99028195349857,127.8593052166642,120.28723615455468,118.91167957894133,135.80309294267946,194.94947098995615
2023-05-02,197.0995079635548,127.79654207248494,118.17772844584809,120.75273551844101,134.9622660301953,191.7909208659672
2023-05-03,194.24884898569655,127.37389625309348,118.27872146502068,120.77604508792605,134.08944852136676,190.01925002454954
2023-05-04,192.57200723612814,127.79654207248494,117.47082892207479,121.1838736539546,132.76016025412778,187.20537648773512
2023-05-05,200.38328916322334,129.98916563872234,118.45824836248693,123.11815898139848,138.99020547170022,186.61214438980937
2023-05-08,203.67411126600504,129.1523064190623,120.92682706960424,123.31624587204149,138.93413553374,187.00496140101538
2023-05-09,199.62172481323603,128.46187291423303,120.45556358766841,124.23677828678932,137.5487896705919,187.08512989372852
2023-05-10,201.8156195501343,130.68380238016059,125.39272960364218,128.39664744027235,138.98217079646093,186.85264986794874
2023-05-11,199.67065108884634,129.76320275213405,130.80115910155178,130.7154517642597,139.1343359439651,189.02516317293203
2023-05-12,198.0077711301103,129.28617431587622,131.8559129559051,128.47821315347804,138.38055751759885,187.4378442233888
2023-05-15,202.29072048974817,129.49122480303976,130.73383328934977,129.5735228893838,137.97961364690207,191.48627321958168
2023-05-16,204.10730016303424,130.44525572965043,134.10008949249394,132.1370332429843,137.97961364690207,191.45422057064775
2023-05-17,210.8496316460858,131.6782051349411,135.59245682529078,134.5840135291515,138.4767761476534,194.39632928345
2023-05-18,221.32992258473683,133.57367025128804,137.82539088883146,137.6718736262178,140.36920752060414,197.89161657313676
2023-05-19,218.43736489933775,133.49820658661446,137.7468570105378,135.45793569492523,140.45742850157256,196.92159378847194
2023-05-22,217.82255270609377,134.68917551762567,140.31642013508858,134.01305353671157,139.68760540882982,199.07005531662867
2023-05-23,214.41294203336483,132.206580517181,137.52242903479197,133.9897439672265,137.57064744301707,197.80342262806403
2023-05-24,213.36488760291653,131.61528631533187,135.65978263749278,136.04055047210767,137.79517403587909,199.78355858881332
2023-05-25,265.36115699107006,136.67694319098695,138.55475815522286,134.00139875196902,138.71735974894293,202.5733434784228
2023-05-26,272.11050270714725,139.59985317212363,139.82270611401296,139.95572248597358,140.6739204191953,210.06893163039706
2023-05-30,280.2501867572881,138.8953310408829,138.76795225965967,141.76183185123764,142.17343025463748,210.45373547936964
2023-05-31,264.3410794824616,137.7127556101371,137.87028336537196,140.50338179892447,142.13335561484953,212.21739315855382
2023-06-01,277.8676678261932,139.46983824220126,138.82404420055266,143.05522847778644,144.41068619212055,218.5425311490174
2023-06-02,274.77247081558994,140.65242664589957,139.89002332447583,144.7797721298448,145.10029829503205,218.5425311490174
2023-06-05,273.6825710177759,140.87889547763524,141.39362452858168,146.00326671792638,144.00171998823558,217.56450749224524
2023-06-06,270.0703210198428,139.93113048708054,142.85232465440794,147.52971458934573,143.70502942283264,217.34810295143694
2023-06-07,261.8598812274321,135.61174703443172,137.45511182432907,141.2607827872609,142.5904311337618,211.31952570436866
2023-06-08,269.0920355384251,136.4001522765164,137.05116555285613,144.7797721298448,144.79561008054299,212.1051843070329
2023-06-09,270.90882857241155,137.04178153405294,137.15215857202872,143.8242842508654,145.10832062822027,212.40179421093274
2023-06-12,275.8839733843194,139.16370250918305,138.73427645094995,147.48310434037165,147.37764121435416,217.29193707504587
2023-06-13,286.64487364912674,140.18697008326885,138.94748775886504,147.58797962306238,146.9927543520849,217.50841535661093
2023-06-14,300.44533712190815,141.46599941582795,138.76795225965967,147.3083181292177,147.50597386126373,219.13577553706932
2023-06-15,298.04164214129867,145.97827769915088,140.36129540815082,148.11232936652823,149.15782163292494,225.93396048208265
2023-06-16,298.31413042579595,143.55857557241046,138.61085869785498,146.22465428805845,148.2837699189905,225.26857305367724
2023-06-20,306.11227733477284,141.76372867562824,138.1283613446101,146.5625719256238,148.35593389153138,227.9381113492801
2023-06-21,300.78074014293566,139.88082137729816,135.26704443211145,145.4556074049755,147.5139838524009,225.78166123914212
2023-06-22,300.64104222434935,142.4598573066036,138.18447048898136,151.6546193886012,149.9516746990792,228.3790319141392
2023-06-23,294.93913752670676,140.49306689742954,137.2755677233846,150.69914039961776,149.69505877346424,231.4654267076485
2023-06-26,283.9197241032783,137.8008030387325,132.78724045542424,148.36868129088788,148.56444050211908,223.24030895902266
2023-06-27,292.6122523982409,140.3043623304119,132.7760237875935,150.52434529846784,150.80167175550002,230.11862552637075
2023-06-28,287.30869212824365,140.84115715882223,134.85188149280773,150.36121387205642,151.75592211721468,228.70771904722517
2023-06-29,285.24730772133705,140.50565066135138,133.64002547491063,149.03286178127607,152.02854568305293,225.6934181335649
2023-06-30,295.58898087994754,142.80792162209127,134.31327499519165,151.89932541821432,155.54079720516722,230.0625333907364
2023-07-03,296.36460036607366,141.73856114778457,134.53769436919833,151.7361939918029,154.32995560193973,229.29292569279133
2023-07-05,295.6938209941062,141.80568320400272,136.6135520744126,151.92263498769935,153.4238022132013,235.98681662750826
2023-07-06,294.19845585527105,143.11405735510948,134.77333041103583,149.5688663094844,153.8087261016237,234.07884828736476
2023-07-07,296.99348103050016,141.41566436014057,134.06642228552337,151.2234901430836,152.90260973903844,232.90845957648472
2023-07-10,294.7364982015026,139.15533495482265,130.66649887540862,148.1356300460173,151.2427149500869,235.77041208669996
2023-07-11,296.30869986256903,139.42371939607534,131.44075001660136,150.05826058871864,150.81772876392753,239.1293772974086
2023-07-12,306.76910825095166,141.4072838328277,133.44927330787448,152.41202926693362,152.1728859701858,247.98778066500154
2023-07-13,321.2683813577155,143.69697102964574,139.74416363398018,156.4903327072109,152.79033410055635,251.25058792890852
2023-07-14,317.71867271508694,144.77890229492178,140.73159167613144,156.93310784747504,152.91063207222666,247.61101455851468
2023-07-17,324.6503618197428,144.98440683542273,139.8675899888143,155.62805643618373,155.5568418715437,249.01393245567905
2023-07-18,331.86851433477204,150.75472421416504,138.86892807535398,154.77744383989508,155.34833526095602,250.16030626011093
2023-07-19,328.9547272596832,148.9053909168965,136.92773059628286,157.72547319003905,156.44693825185462,253.33494415919745
2023-07-20,318.0750384249286,145.4624601349278,133.75222656017485,151.43324070846512,154.8672297686322,242.52039515705124
2023-07-21,309.6130463667473,144.16245353818144,134.67234599360236,151.47984206744326,153.9129917489686,235.89867184294008
2023-07-24,311.7303312771585,144.72438994853044,136.36669076300524,150.0815701582037,154.56250452798997,233.7742252212315
2023-07-25,319.1860609320822,147.18602065774036,137.12970803288894,150.46609804474318,155.2601389640897,236.06699741034754
2023-07-26,317.59991081522725,141.64631048258022,145.05160871445634,149.3241602798713,155.96579573337763,239.35384416095494
2023-07-27,320.73033901148386,138.68985244628695,145.19747700669112,149.44069034730458,154.93940608322418,249.88773584291155
2023-07-28,326.66976750884584,141.8979208962546,148.76568484122396,154.05500720578624,157.03229704947225,260.9267271283518
